,lead_time,avg_price_per_room,Y_pred,Y_test
5963,16,79.75,0,0
9494,13,134.75,0,0
20195,7,112.0,0,0
27165,190,117.51,1,1
22784,87,80.75,0,0
5662,27,65.0,0,0
1665,230,111.0,1,1
4851,0,100.0,0,0
31261,238,106.2,1,1
15061,69,92.43,0,0
27023,9,84.0,0,0
26400,37,105.0,0,0
29474,112,117.9,0,0
17917,110,153.4,0,0
2199,50,181.8,0,0
19967,24,95.0,0,0
5693,6,94.0,0,0
31670,275,62.8,1,1
26951,56,207.9,0,0
22768,31,107.1,0,1
15888,112,94.81,0,0
15265,84,127.8,0,0
10866,49,108.0,0,1
10233,259,80.24,1,1
6848,5,95.0,0,0
19280,47,58.94,0,0
29691,188,130.0,1,1
9398,119,55.0,0,0
12439,48,149.4,0,1
28517,24,58.0,0,0
998,57,66.53,0,0
30216,1,65.0,0,0
10122,2,0.0,0,0
19155,252,106.3,1,1
17305,176,108.45,1,1
26224,85,85.0,0,0
18736,43,117.9,0,1
32788,3,79.0,0,1
19076,32,150.3,0,1
32147,22,88.33,0,0
6116,9,139.0,0,0
7921,9,107.0,0,0
10088,55,112.5,0,0
28852,155,161.1,1,1
28775,59,159.3,0,0
2906,15,107.99,0,0
18785,188,130.0,1,1
14365,135,90.0,0,1
1385,221,80.0,1,1
36157,243,73.95,1,1
4559,317,120.0,1,1
28714,6,126.0,0,0
25460,192,102.0,1,1
10891,103,115.0,0,1
4997,73,100.0,0,1
36063,54,148.33,0,1
521,84,99.45,0,0
30615,71,120.0,0,0
13751,63,97.71,0,0
9962,47,99.9,0,1
17910,1,140.0,0,0
26442,273,87.0,1,0
33293,245,110.0,1,1
30318,101,87.67,0,0
30029,29,115.0,0,0
10979,2,0.0,0,0
19909,58,202.3,0,1
4430,15,97.0,0,1
3290,208,77.51,1,1
28857,47,76.5,0,1
6256,9,154.33,0,0
14362,33,104.49,0,1
23256,193,93.58,1,0
25702,84,80.1,0,0
2963,230,103.5,1,1
11241,23,250.0,0,1
19969,14,105.0,0,0
32209,166,110.0,1,1
34969,59,72.25,0,0
23143,6,74.69,0,0
9530,64,99.45,0,0
29587,20,129.0,0,0
15336,273,95.0,1,1
3269,0,80.0,0,0
2924,39,101.5,0,0
30506,270,80.0,1,0
14866,113,108.0,0,1
5691,18,76.81,0,0
24054,16,129.0,0,0
28221,30,86.4,0,0
4285,15,76.5,0,0
10222,166,110.0,1,1
970,16,124.0,0,0
5748,85,162.3,0,1
13314,25,96.0,0,0
6763,140,131.7,0,0
19611,69,120.0,0,1
9612,219,108.0,1,1
24586,4,70.0,0,0
26560,43,0.0,0,0
34679,31,70.0,0,0
7595,93,115.0,0,1
35692,89,80.75,0,0
7406,158,123.25,1,1
34339,72,135.9,0,0
24289,33,90.54,0,1
20609,12,0.0,0,0
7016,63,116.0,0,0
20948,88,140.0,0,0
1327,21,101.15,0,0
15362,75,87.55,0,0
21975,0,89.0,0,0
622,0,156.0,0,0
25280,180,100.08,1,1
16350,320,115.0,1,1
23162,59,119.0,0,0
7821,97,118.8,0,0
29831,117,72.5,0,0
1516,44,101.34,0,0
16062,1,60.0,0,1
19362,129,47.2,0,0
6618,29,183.67,0,0
18907,181,120.0,1,1
20586,12,149.33,0,0
14200,275,62.8,1,1
12745,75,60.0,0,0
10831,230,95.75,1,1
31736,0,65.0,0,0
595,84,170.1,0,0
6120,186,80.0,1,0
8080,2,113.57,0,0
17408,37,105.0,0,0
17956,6,85.0,0,0
16428,239,112.2,1,1
23947,14,91.0,0,1
20768,177,100.0,1,1
18380,117,76.0,0,0
16337,301,115.0,1,1
8354,16,105.0,0,0
9200,303,159.23,1,1
23337,169,123.25,1,1
14705,141,96.9,0,0
24648,20,80.0,0,0
33973,69,120.0,0,1
1190,103,95.0,0,1
5608,112,120.0,0,0
36094,28,161.43,0,0
31201,0,149.0,0,0
10823,151,80.0,0,0
9559,160,125.1,1,1
3852,291,115.0,1,1
20055,253,90.0,1,1
31331,41,103.5,0,0
31868,10,83.58,0,0
32070,17,92.67,0,0
11517,1,110.71,0,0
7065,262,106.0,1,1
30448,21,88.0,0,1
28631,315,160.0,1,1
30641,314,68.66,1,1
20279,37,105.0,0,0
15206,129,124.2,0,0
4775,1,60.0,0,1
35927,85,140.4,0,1
7049,2,127.0,0,0
13745,79,156.6,0,0
29915,8,130.0,0,0
31256,1,67.0,0,0
26465,78,105.61,0,1
14886,166,128.7,1,1
19659,3,78.3,0,0
33748,27,107.92,0,0
22116,55,60.0,0,0
27113,259,90.0,1,1
34529,35,99.0,0,0
33692,2,96.0,0,0
23342,292,115.0,1,1
11815,47,65.0,0,0
33619,4,119.0,0,0
6246,314,68.66,1,1
32647,245,58.36,1,1
32062,41,85.67,0,0
22643,184,89.25,1,1
29596,2,141.0,0,0
3072,193,72.76,1,0
6615,0,0.0,0,0
1442,109,89.4,0,1
15704,10,93.0,0,1
19083,16,75.0,0,0
26781,7,124.67,0,0
925,11,113.34,0,0
26868,12,0.0,0,0
11830,12,68.0,0,0
10774,23,93.82,0,0
10252,211,100.0,1,1
13431,211,100.0,1,1
3019,29,86.45,0,0
32132,143,112.0,0,0
2303,103,115.0,0,1
1907,247,0.0,1,0
1,5,106.68,0,0
3572,205,95.5,1,1
31289,0,109.0,0,0
4252,8,87.53,0,0
6233,25,87.0,0,0
9775,5,65.0,0,0
6889,116,61.0,0,1
11651,203,122.76,1,1
14119,110,108.0,0,1
13411,5,139.0,0,0
35774,59,90.55,0,0
34779,27,139.0,0,1
21630,31,85.5,0,0
21351,155,96.3,0,0
35688,28,66.0,0,0
34283,0,87.78,0,0
1785,97,141.3,0,0
1801,277,89.14,1,0
20311,18,139.0,0,0
30903,2,104.72,0,0
18790,1,71.69,0,0
27254,91,75.0,0,1
17471,21,150.45,0,0
8869,191,98.1,1,1
12671,84,90.9,0,0
1317,21,124.25,0,0
23128,56,120.0,0,0
4244,145,85.5,0,0
29293,1,135.0,0,0
26603,185,81.77,1,1
2212,33,71.1,0,0
17163,0,70.0,0,0
5418,107,120.0,0,0
15652,145,65.0,0,0
34774,43,92.4,0,0
32835,7,139.0,0,0
21037,17,73.88,0,0
24581,26,118.5,0,1
24544,122,75.0,0,0
22334,246,80.75,1,0
5557,166,99.45,1,1
8159,56,65.49,0,0
2543,63,85.0,0,0
23381,0,0.0,0,0
31124,7,65.0,0,0
14826,85,86.36,0,0
20422,148,114.3,0,1
4727,245,110.0,1,1
30759,88,72.25,0,0
21002,112,80.75,0,0
21120,180,100.0,1,0
11557,32,124.0,0,1
18185,25,80.85,0,0
4351,117,97.75,0,0
1390,213,130.0,1,1
14774,275,110.0,1,1
11214,3,79.2,0,1
23156,162,115.0,1,1
14430,106,118.8,0,1
10517,115,165.3,0,0
9053,93,115.0,0,1
13415,49,65.0,0,0
21342,15,97.0,0,0
29916,99,127.71,0,0
30627,1,0.0,0,0
30873,13,174.0,0,0
12247,180,70.0,1,1
31208,245,75.0,1,1
19428,8,108.57,0,1
17375,32,73.0,0,0
7680,51,181.19,0,0
12981,6,131.0,0,0
11768,174,70.0,1,1
35987,64,140.0,0,1
13220,4,101.0,0,0
16436,279,80.75,1,0
11975,42,71.1,0,0
11182,99,90.0,0,1
15979,121,91.5,0,0
25592,215,90.95,1,0
13388,6,49.59,0,0
690,177,100.0,1,1
18495,386,115.0,1,1
17726,31,74.88,0,0
24023,26,65.52,0,0
22910,35,103.5,0,0
2467,2,205.0,0,1
19199,16,67.81,0,0
30332,26,120.0,0,0
22810,106,72.25,0,0
34312,68,92.83,0,1
11827,71,120.0,0,0
5810,69,88.83,0,1
24256,170,85.0,1,0
35407,204,123.82,1,0
10446,9,179.0,0,0
11711,270,70.0,1,0
4142,7,99.0,0,0
654,31,75.0,0,0
29222,7,160.0,0,0
29431,22,137.0,0,1
10846,5,93.0,0,0
15794,14,100.0,0,0
5068,84,87.3,0,0
36212,101,80.0,0,1
7874,6,161.5,0,0
30286,138,90.95,0,0
18405,116,76.0,0,0
35451,64,149.4,0,0
33344,186,112.2,1,1
6272,91,116.1,0,1
28871,7,79.0,0,0
7380,0,161.33,0,1
15263,176,125.1,1,1
30458,24,70.0,0,0
3996,71,120.0,0,0
33284,184,128.7,1,1
21413,7,161.33,0,0
6199,338,80.0,1,1
6857,117,114.3,0,1
31092,93,115.0,0,1
27640,39,101.5,0,0
30501,17,112.57,0,0
10065,77,85.5,0,0
25752,57,86.0,0,0
29484,72,78.15,0,1
7905,47,142.2,0,0
23407,1,141.0,0,0
31530,44,80.74,0,0
17474,219,84.0,1,0
3,211,100.0,1,1
19848,159,144.0,1,1
16589,68,96.6,0,0
11191,198,137.7,1,1
19705,62,115.04,0,0
7173,72,62.38,0,0
27353,97,121.14,0,0
33186,1,0.0,0,0
19811,69,123.98,0,1
31052,5,139.0,0,1
9804,65,99.9,0,0
26743,6,105.0,0,0
20883,170,86.24,1,0
36117,134,65.0,0,0
31453,104,159.3,0,0
35641,124,94.5,0,1
3482,0,82.88,0,0
14182,7,0.0,0,0
345,57,87.3,0,0
29525,190,128.92,1,1
30674,110,70.0,0,0
32128,1,66.0,0,0
27093,97,109.81,0,0
12516,89,82.45,0,0
59,86,99.3,0,0
14216,32,75.0,0,0
1821,0,106.0,0,1
12342,88,96.0,0,0
1892,213,92.29,1,0
28455,12,100.0,0,0
13683,211,100.0,1,1
35488,386,115.0,1,1
14254,15,106.33,0,0
25188,117,99.85,0,1
19858,150,101.0,0,0
35498,8,156.5,0,0
807,60,126.9,0,0
4117,32,73.0,0,0
30568,250,95.0,1,1
17251,14,129.0,0,0
3779,35,71.1,0,0
596,245,75.0,1,1
11284,5,110.0,0,0
18963,18,158.0,0,0
10721,9,148.5,0,0
27739,27,108.0,0,0
18547,338,80.0,1,1
22133,90,135.9,0,1
32468,127,96.9,0,0
19652,93,109.35,0,1
24985,245,75.0,1,1
11365,0,134.57,0,0
23040,102,109.0,0,0
22940,151,91.48,0,0
22976,33,152.1,0,0
18902,68,43.43,0,0
20333,46,85.5,0,0
17899,51,123.11,0,0
22477,7,89.0,0,0
239,31,94.5,0,1
11578,35,153.3,0,1
14834,88,90.0,0,0
16112,69,69.99,0,1
13129,77,79.2,0,0
29638,15,95.0,0,0
20185,58,60.0,0,0
29802,14,112.0,0,0
9809,115,55.08,0,1
34717,247,115.0,1,1
33840,174,70.0,1,1
28346,7,113.6,0,0
23120,0,0.0,0,0
28988,97,90.0,0,1
30945,109,152.1,0,1
15346,5,86.6,0,0
16434,13,73.15,0,0
13258,305,89.0,1,1
32908,22,140.0,0,0
86,196,96.05,1,0
24921,2,86.32,0,0
33806,81,65.0,0,0
14600,93,161.15,0,0
2903,0,104.0,0,0
36066,122,68.0,0,0
35090,90,89.25,0,1
19551,163,100.0,1,1
29722,213,130.0,1,1
35138,104,139.2,0,1
9903,259,73.95,1,0
15447,67,75.0,0,0
14612,14,100.87,0,0
35341,180,90.95,1,0
21475,31,132.6,0,1
24314,93,72.25,0,0
18830,21,58.0,0,0
26076,155,72.25,0,0
29772,273,87.0,1,0
11741,61,80.75,0,0
5541,269,70.0,1,0
30382,107,189.0,0,0
33128,301,115.0,1,1
20504,56,140.4,0,0
32863,100,81.2,0,0
34449,124,92.65,0,0
17602,247,111.0,1,1
22577,7,86.12,0,0
1486,20,196.67,0,0
15981,148,136.43,1,1
19527,89,87.3,0,0
12437,24,115.0,0,0
14159,147,97.75,0,1
16057,3,95.0,0,1
13724,9,166.0,0,0
7637,56,120.0,0,0
31680,165,123.3,1,1
16870,6,95.0,0,0
29200,102,101.5,0,1
19605,17,141.0,0,0
32306,148,133.45,1,0
6166,71,105.3,0,0
27890,210,72.75,1,0
34344,25,85.0,0,0
6115,154,62.0,0,0
16725,304,89.0,1,1
513,154,104.1,1,1
7718,32,63.75,0,0
34432,105,131.4,0,1
34544,11,67.0,0,1
10440,256,115.0,1,1
18083,4,249.0,0,0
15387,37,95.0,0,0
26426,57,90.67,0,0
14979,6,102.41,0,0
5822,116,61.0,0,1
2054,42,97.02,0,0
25198,130,90.95,0,1
2473,127,90.0,0,0
13060,2,102.8,0,0
34419,54,91.13,0,1
18988,4,77.0,0,0
22934,1,0.0,0,0
6986,27,139.0,0,0
16377,60,88.0,0,0
12429,170,78.0,1,0
6265,102,80.0,0,1
15665,80,68.0,0,0
9702,53,148.5,0,1
13968,88,90.68,0,0
27074,91,90.45,0,0
4375,44,143.44,0,0
9563,161,130.0,1,1
27357,163,73.37,0,0
10164,126,83.12,0,0
985,32,141.53,0,0
17653,3,79.2,0,1
28947,26,65.0,0,0
5321,50,51.0,0,1
2429,44,102.6,0,0
8484,8,130.0,0,0
23228,48,157.5,0,1
32970,148,97.5,0,1
2565,49,67.22,0,0
34656,122,85.0,0,0
13054,6,114.0,0,0
6775,197,112.32,1,1
34068,85,132.6,0,0
21441,16,110.75,0,0
6694,179,121.01,1,1
8912,225,96.3,1,1
32814,2,107.0,0,0
8805,74,101.5,0,0
2763,17,89.0,0,1
22151,9,54.9,0,0
34925,144,149.4,1,0
26362,34,108.9,0,0
29981,290,86.7,1,1
32309,70,85.5,0,0
10428,157,123.3,1,1
34597,28,76.95,0,1
26524,44,75.0,0,0
34224,112,72.25,0,0
31249,78,86.4,0,0
23344,19,149.0,0,1
3071,68,137.7,0,1
23094,1,102.0,0,0
2000,129,112.03,0,1
14651,155,96.3,0,0
12783,156,99.88,1,1
203,273,95.0,1,1
17360,26,99.2,0,1
26960,171,99.45,1,1
2733,118,110.0,0,0
29100,110,70.0,0,0
6900,51,139.28,0,1
5623,110,120.0,0,1
14546,158,114.3,1,1
14742,42,76.5,0,0
1158,145,0.0,0,0
16625,105,75.0,0,1
3109,349,90.0,1,1
7323,5,98.32,0,0
32929,31,77.0,0,0
25034,6,192.67,0,0
7080,9,85.0,0,1
30765,304,89.0,1,1
6475,35,113.4,0,0
17744,41,85.67,0,0
3245,245,110.0,1,1
22862,37,99.9,0,0
25958,275,110.0,1,1
6673,107,174.6,0,1
5656,50,60.0,0,0
19626,177,99.45,1,0
2846,39,74.8,0,1
19765,3,116.4,0,0
22483,0,75.0,0,0
20651,2,95.0,0,0
2717,13,128.5,0,0
11502,49,69.5,0,0
23889,65,85.0,0,0
12384,24,157.0,0,1
18580,102,101.5,0,1
6684,26,120.12,0,0
9932,233,90.0,1,1
22594,207,85.5,1,0
36006,377,115.0,1,1
14185,44,98.8,0,1
21599,172,90.5,1,0
30311,118,110.0,0,0
35235,151,80.0,0,0
30434,39,114.41,0,0
31177,144,72.25,0,0
22023,221,77.5,1,0
1781,275,62.8,1,1
16405,276,95.0,1,1
5135,134,89.25,0,0
17591,58,75.0,0,0
1477,377,90.0,1,0
12724,148,67.0,0,0
25355,47,173.12,0,0
22158,6,123.2,0,0
2030,211,100.0,1,1
33058,117,99.45,0,0
10162,28,103.46,0,1
8487,101,72.25,0,0
18758,0,110.0,0,0
17533,70,78.3,0,1
21058,71,120.0,0,0
12623,3,166.25,0,0
25030,212,78.0,1,0
27727,220,105.4,1,1
27419,8,130.0,0,0
33095,30,139.0,0,0
1174,153,122.91,1,0
1343,317,120.0,1,1
20879,66,81.9,0,0
7348,7,139.0,0,1
33859,41,70.33,0,0
22993,132,89.25,0,0
34796,277,89.14,1,0
15057,165,99.45,1,1
26454,17,65.0,0,0
23139,27,65.0,0,0
5290,68,67.5,0,1
9084,166,110.0,1,1
15950,34,169.2,0,0
6980,1,94.0,0,0
17503,107,96.9,0,1
3248,199,140.0,1,1
8661,157,101.58,1,1
7933,13,75.0,0,0
21183,6,65.0,0,0
31281,26,153.23,0,0
25804,71,135.9,0,1
23404,1,114.0,0,0
14042,2,94.0,0,0
18705,22,0.0,0,0
7671,78,138.6,0,0
8474,308,78.3,1,1
25573,182,96.3,1,1
7101,83,124.65,0,0
29193,88,98.18,0,1
18687,287,106.2,1,1
29919,7,93.0,0,0
24475,7,97.0,0,0
645,52,158.4,0,1
16360,19,166.0,0,1
10397,96,116.1,0,0
6761,28,97.58,0,0
30842,153,94.5,0,0
17071,34,48.4,0,0
10815,151,97.75,0,0
24485,206,168.3,1,1
32914,25,104.0,0,0
21529,229,128.7,1,1
33946,215,91.13,1,1
15444,138,104.55,0,1
15072,74,109.0,0,0
19670,69,120.0,0,1
6734,8,176.0,0,1
2191,63,137.7,0,0
10947,63,102.9,0,0
21591,2,182.0,0,0
11283,1,96.3,0,0
11038,7,97.0,0,0
16426,51,54.09,0,1
10837,61,0.0,0,0
7316,14,69.5,0,0
30333,76,119.85,0,1
34347,56,80.19,0,1
8151,27,139.0,0,0
1713,1,203.33,0,1
33924,180,70.0,1,1
1221,71,95.0,0,0
25913,215,100.8,1,1
20476,4,98.0,0,0
3159,304,89.0,1,1
10768,23,118.8,0,0
25566,119,114.3,0,0
15539,1,145.5,0,0
2461,86,100.0,0,0
33025,30,83.16,0,0
30081,111,221.4,0,1
15773,19,90.0,0,0
34433,317,120.0,1,1
34614,12,110.0,0,1
26131,195,109.8,1,1
31606,0,65.0,0,0
29556,128,122.4,0,1
27791,154,79.2,0,0
30268,75,105.0,0,1
9865,0,0.0,0,0
7069,122,85.0,0,1
5688,79,120.6,0,0
2608,145,153.0,1,1
14287,18,129.0,0,0
29449,166,73.6,0,0
18604,1,80.0,0,0
21932,36,97.2,0,1
22709,37,141.3,0,0
33586,150,90.0,0,0
7662,38,108.11,0,1
2678,4,65.0,0,0
3452,386,90.0,1,0
18722,159,70.0,0,0
21906,56,87.32,0,0
23201,4,162.75,0,1
28712,57,148.95,0,0
33755,9,89.55,0,0
36041,57,60.0,0,0
23933,36,116.1,0,0
4444,29,144.0,0,0
9089,5,130.0,0,0
22580,1,75.0,0,0
34279,19,131.6,0,1
11258,191,153.5,1,1
17286,213,130.0,1,1
14173,1,176.0,0,0
334,32,75.0,0,0
25391,146,95.0,0,1
26130,57,90.67,0,0
14241,245,110.0,1,1
30020,43,88.2,0,1
25577,51,102.6,0,0
2262,1,80.0,0,0
35325,273,87.0,1,0
15784,105,110.0,0,1
21764,32,97.92,0,0
29852,286,90.0,1,1
4053,52,94.5,0,1
27149,3,100.0,0,1
17893,8,58.0,0,0
10789,53,74.8,0,0
30970,151,204.0,0,1
25269,1,205.5,0,0
8177,100,108.0,0,1
15100,91,140.4,0,1
17439,110,76.5,0,1
22123,96,123.5,0,1
20309,85,87.0,0,1
15456,56,185.0,0,0
13528,0,146.0,0,0
1545,68,198.9,0,1
9014,162,99.45,1,0
19432,8,56.0,0,0
31542,125,105.3,0,0
15718,12,171.33,0,0
5701,118,107.25,0,0
21373,87,89.25,0,0
456,92,106.43,0,1
24998,0,65.0,0,0
30384,4,112.0,0,0
7709,62,60.0,0,0
21147,54,148.5,0,0
1571,275,110.0,1,1
12115,49,65.49,0,0
31698,6,63.0,0,0
13913,188,130.0,1,1
7629,20,107.0,0,0
10335,179,113.4,1,1
3024,46,79.2,0,0
21840,14,58.0,0,0
21259,11,182.75,0,1
584,105,119.85,0,0
30807,85,125.1,0,0
4111,433,70.0,1,1
20323,81,119.07,0,1
18685,2,95.0,0,0
32207,177,68.68,1,0
6604,304,89.0,1,1
21118,12,85.6,0,0
10934,63,68.0,0,1
34316,3,70.0,0,0
31350,116,61.0,0,1
29021,132,72.25,0,0
32644,9,121.0,0,0
4986,103,123.3,0,0
4189,15,85.33,0,0
24066,10,90.0,0,0
25250,103,115.0,0,1
22753,69,79.05,0,1
26195,29,143.52,0,0
18356,3,218.72,0,0
3103,247,90.0,1,0
19225,54,121.68,0,0
7369,28,98.2,0,0
4634,53,120.0,0,0
30042,39,109.0,0,0
24590,3,120.0,0,0
14197,103,115.0,0,1
28516,0,152.0,0,0
6672,0,92.5,0,0
27719,80,122.4,0,0
34654,2,66.0,0,0
3578,32,73.0,0,0
36185,141,72.25,0,0
20585,77,74.8,0,0
270,16,75.0,0,0
34077,15,128.84,0,1
10587,10,129.0,0,0
15255,247,115.0,1,1
27754,10,108.67,0,0
23795,29,104.0,0,0
2285,56,130.05,0,1
28393,228,90.95,1,0
32291,83,132.3,0,1
6209,54,83.8,0,0
17523,92,90.0,0,0
24574,25,109.4,0,0
24204,16,163.17,0,0
26377,19,90.0,0,0
22323,275,90.0,1,1
33158,47,59.91,0,0
30826,56,162.0,0,0
11144,4,104.0,0,0
32206,75,80.0,0,1
644,12,55.72,0,0
15623,84,80.1,0,0
35747,97,81.25,0,0
34506,117,126.0,0,1
12850,250,95.0,1,1
1091,138,114.3,0,0
30335,8,196.0,0,0
25941,150,140.7,1,0
2508,34,104.85,0,0
4136,181,76.5,1,1
20617,88,102.6,0,1
24990,142,85.5,0,1
4902,192,95.0,1,0
8854,71,68.07,0,0
13535,6,79.5,0,0
34287,6,85.0,0,1
11198,181,76.5,1,1
33177,159,90.95,1,0
23974,173,94.5,1,1
26866,7,66.22,0,0
17296,59,82.45,0,1
17459,202,90.0,1,1
26070,30,97.92,0,1
25667,41,105.9,0,0
31806,19,69.0,0,0
11933,61,78.2,0,0
33971,72,108.0,0,0
3102,74,109.0,0,0
12336,7,0.0,0,0
16058,39,168.3,0,0
35555,299,100.3,1,1
10681,28,117.0,0,1
27196,21,170.0,0,0
21349,28,130.9,0,0
15959,5,96.0,0,0
11793,35,104.3,0,0
9050,28,120.65,0,0
22099,120,146.53,0,0
29338,4,67.0,0,0
21977,4,91.5,0,0
19486,87,126.0,0,0
22537,156,94.91,0,0
7157,166,110.37,1,1
25114,46,74.8,0,0
20087,29,131.72,0,0
31601,81,135.15,0,1
737,104,109.65,0,1
18236,1,88.0,0,0
1219,41,85.67,0,0
21450,8,205.0,0,0
29496,100,140.0,0,0
14291,0,69.99,0,0
25417,110,94.5,0,0
22835,247,115.0,1,1
32703,157,91.38,0,1
3722,23,85.6,0,1
3659,168,127.0,1,1
20155,26,172.0,0,0
2842,1,89.0,0,0
8303,6,69.5,0,0
27042,308,52.0,1,1
18927,148,90.9,0,1
24163,160,105.3,1,1
16415,58,75.0,0,0
11146,38,81.9,0,1
6647,141,132.0,0,0
16319,139,72.25,0,1
8503,1,0.0,0,0
14846,285,100.0,1,1
13464,17,109.0,0,0
5769,23,77.25,0,0
13409,118,110.0,0,0
9451,3,84.7,0,0
17849,113,116.1,0,0
2740,155,137.7,1,1
11561,120,140.7,0,0
22027,105,75.0,0,1
34664,265,73.95,1,1
8874,32,129.15,0,0
5695,75,140.4,0,1
18503,9,90.0,0,1
17944,69,117.9,0,0
36119,53,84.3,0,0
25635,151,71.0,0,0
6571,34,56.16,0,0
35936,54,78.3,0,0
20138,67,140.4,0,0
11825,6,69.5,0,0
14616,0,0.0,0,0
9022,78,70.03,0,0
5680,28,85.6,0,0
20262,296,85.0,1,1
33084,84,89.25,0,0
7998,4,76.8,0,0
26646,46,80.75,0,0
26827,273,109.0,1,1
6610,247,90.0,1,0
8314,72,109.8,0,1
21121,41,69.29,0,0
19944,120,94.5,0,0
26853,192,95.0,1,0
32056,76,99.73,0,0
31711,41,81.08,0,1
4052,13,140.0,0,0
24017,11,143.86,0,0
15695,52,107.0,0,0
33495,0,124.0,0,0
28134,256,90.0,1,0
24034,62,126.4,0,0
18942,70,59.5,0,0
7862,28,130.0,0,0
3196,59,137.7,0,0
30453,11,205.0,0,0
25156,76,140.4,0,0
19581,8,0.0,0,0
4501,208,112.5,1,1
11697,102,109.0,0,0
18166,40,88.4,0,0
28344,55,159.3,0,0
365,50,78.85,0,0
23874,61,89.75,0,0
6583,46,107.1,0,0
8819,183,137.7,1,1
8379,103,95.88,0,0
25337,89,52.85,0,0
12583,31,125.1,0,0
8803,90,74.8,0,0
11504,199,98.1,1,0
32094,32,144.0,0,1
6747,6,120.0,0,0
514,55,104.0,0,0
30155,9,81.0,0,0
12851,16,148.0,0,0
8871,104,98.64,0,0
7772,106,152.1,0,1
32705,100,93.08,0,0
12067,12,85.0,0,0
21557,50,88.4,0,0
29432,14,55.0,0,0
7571,144,81.08,0,0
27544,26,177.0,0,0
7889,18,65.0,0,0
30306,69,48.6,0,0
32672,80,140.4,0,1
18147,72,76.5,0,1
17159,338,87.3,1,1
3889,56,67.32,0,1
17057,4,99.0,0,0
14360,26,120.0,0,0
23179,120,132.3,0,0
28379,1,146.0,0,0
6573,7,241.0,0,0
20487,62,126.0,0,0
14493,66,112.2,0,0
10125,79,80.75,0,1
9570,239,112.2,1,1
4278,50,82.45,0,1
29865,82,72.25,0,0
4648,1,98.0,0,0
34420,97,60.5,0,0
23931,57,130.05,0,1
15484,6,139.0,0,1
2676,32,73.0,0,0
22524,37,116.1,0,1
22469,42,162.5,0,0
9902,36,102.6,0,1
10011,39,101.5,0,0
6779,39,118.0,0,0
5185,12,65.0,0,0
19757,14,136.0,0,0
27991,215,106.25,1,1
18027,251,108.8,1,1
34861,69,120.0,0,1
4331,83,0.0,0,0
7274,418,107.0,1,1
4122,231,69.58,1,1
27154,161,82.35,0,0
17516,259,90.0,1,1
31767,25,70.0,0,0
7404,75,80.0,0,1
20401,56,58.0,0,0
4345,0,109.0,0,0
26546,17,183.0,0,0
10566,33,162.45,0,0
31769,192,95.0,1,0
1349,75,79.2,0,0
29038,131,94.5,0,1
29122,213,130.0,1,1
18903,27,111.33,0,0
20285,166,130.0,1,1
12927,54,174.9,0,0
19279,111,127.8,0,0
2269,256,115.0,1,1
7813,66,105.33,0,1
29467,285,100.0,1,1
22369,315,160.0,1,1
18098,61,118.8,0,0
15541,72,120.6,0,0
33188,34,95.47,0,0
32865,15,109.55,0,0
32410,16,101.0,0,0
20003,59,82.45,0,1
2479,2,131.0,0,0
12716,102,77.78,0,0
15723,212,129.65,1,1
23573,71,120.0,0,0
31328,2,127.33,0,0
8091,8,88.2,0,0
34803,4,66.0,0,0
6418,44,75.0,0,0
20657,34,103.5,0,0
8208,57,63.55,0,0
35330,119,114.3,0,0
15058,2,100.47,0,0
12322,168,171.9,1,1
29072,45,194.73,0,1
19357,280,110.0,1,1
18605,67,75.0,0,0
9544,155,119.24,1,1
3097,9,80.3,0,0
26194,86,90.95,0,0
15314,80,85.5,0,1
18407,39,74.88,0,0
12175,9,110.0,0,0
26024,103,115.0,0,1
3254,151,71.0,0,0
23985,16,129.33,0,1
223,107,130.0,0,0
13295,52,150.9,0,0
23089,62,68.0,0,0
27338,79,149.1,0,0
27139,56,79.2,0,0
32069,90,48.6,0,1
27185,71,120.0,0,0
3808,151,80.0,0,0
10447,80,117.9,0,0
6526,160,128.35,1,1
22995,141,99.96,0,1
2205,0,101.0,0,0
17139,60,60.27,0,0
10559,0,114.0,0,0
10319,247,90.95,1,1
20547,90,96.3,0,0
21410,69,85.0,0,0
11408,45,96.9,0,0
15980,6,180.67,0,0
31586,66,69.3,0,0
32199,1,107.0,0,0
30427,71,70.13,0,0
29488,75,65.0,0,0
788,119,99.3,0,0
9054,43,86.61,0,1
14294,6,171.0,0,0
11335,11,95.0,0,1
25909,42,75.95,0,0
16066,0,64.5,0,0
35866,34,109.0,0,1
31894,14,152.0,0,0
28174,51,228.6,0,0
21269,31,125.1,0,1
10049,0,139.0,0,0
3089,11,107.67,0,0
6817,86,90.3,0,0
13599,70,149.4,0,1
4106,0,103.2,0,0
21987,59,168.3,0,1
1550,11,73.6,0,0
23739,86,75.0,0,0
24116,146,72.25,0,0
11141,8,90.0,0,0
6623,213,130.0,1,1
35538,0,170.0,0,0
31391,14,100.0,0,0
35779,47,125.1,0,1
31215,164,96.3,1,0
9706,28,171.87,0,0
22303,44,107.1,0,1
12855,66,65.66,0,1
10395,252,148.58,1,1
13673,4,168.0,0,0
24484,253,90.0,1,1
12324,24,58.0,0,0
7511,4,70.0,0,0
19502,36,177.77,0,0
12892,195,112.5,1,1
11210,35,116.1,0,1
26436,120,220.0,0,1
24451,36,135.9,0,1
15876,26,87.0,0,0
12469,192,102.0,1,1
18189,98,79.2,0,1
